,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
148,Chemistry,780,Princeton University,Maitland,,Jones,136447,13,good,TEACHER,PROFESSOR,3.5,"[""Jones's a smart guy, but he just can't break the material down simpler for his students to understand. Lectures are way too fast and often very unclear. Just expects us to be orgo geniuses from day one. I have studied endless hours for his exams, and yet I still get below average grades. If you could take it off-track/at another univ, PLZ DO IT!"", ""It's a hard class but you will learn.  The exams are really hard, but if you put in the work and do problems constantly you will do well.  The lectures only cover the basics, which he explains very well.  Tests force you to use critical thinking and reasoning skills."", 'the Geezer has more to teach than chemistry.  He was around before the dinosaurs.  Some commenters find him arrogant, I find him honest and sincere.  Remember that humor can be a more important lesson than orgo sometimes. Oh, and come hashing!', ""HE IS THE BIGGEST BAD-ASS in the world...there isn't a better teacher out there!!!!"", 'Probably the best professor I have had yet.  Interesting approach to teaching the material. Very clear and insightful lectures.', ""You won't find a better teacher than MJ. I know that now that i've been in grad school for a while."", ""Genius yes, but of what benefit is a professor's  genius if he cannot relate to his students? To say that he rambles is an understatement, and he blames the low averages of the exams on the class to boot. Condecending and far from friendly."", 'MJ gets a bad reputation because of the difficulty of the course.  He is an excellent teacher, and he knows the name of all 150+ students.', 'just awful: confusing, arrogant, and mean.', ""MJ teaches the course at a very advanced level.  You come out with superb analytical skills.\n Downside: It's VERY easy to miss the basics!  You never need to know nomenclature!\n Lectures: Disjointed, confused, unclear, rambling."", 'Professor Jones is great.  His course is challenging, but also fun, and teaches the subject (organic chemistry) at a very sophisticated level.', 'eccentric, genious, cool', 'No Comments']","['Tough grader', 'Get ready to read', ""Skip class? You won't pass."", 'Lots of homework', 'Test heavy', 'Lots of homework', 'Test heavy', 'Tough grader']"
149,History,780,Princeton University,William,,Jordan,199384,6,good,TEACHER,PROFESSOR,4.7,"[""This guy is hilarious and arguably the HOTTEST professor at Princeton!  (Really, he's a great guy!)"", 'Amazingly brilliant...makes you want to go to grad school in medieval history for the rest of your freakin life.', 'Awesome, Funny, Ridiculously Brilliant', 'No Comments', 'This prof ROCKS! \n Incredibly bright, delightfully insightful on broad area of both common and peculiar, arcane subjects', 'One of the funniest professors I have had at Princeton.']",[]
150,Psychology,780,Princeton University,Justin,,Junge,2558636,0,zero,TEACHER,PROFESSOR,N/A,[],[]
151,History,780,Princeton University,Robert,,Karl,1507304,0,zero,TEACHER,PROFESSOR,N/A,[],[]
152,Classics,780,Princeton University,Robert,,Kaster,199441,5,good,TEACHER,PROFESSOR,3.5,"[""Best language teacher I've ever had.  Excellent at explaining things and making the language clear.  Kaster is an utter champ."", 'Dismissive and derogatory toward students.', ""Kaster's Da Bomb"", ""He's the country's authority in Latin prose but he is not helpful at all if you meet with him for help."", ""Kaster brings the material to life.  He's pretty funny, too.""]",[]
153,Psychology,780,Princeton University,Sabine,,Kastner,715789,0,zero,TEACHER,PROFESSOR,N/A,[],[]
154,Classics,780,Princeton University,Joshua,,Katz,7886,10,good,TEACHER,PROFESSOR,4.9,"['A reason to come to Princeton', 'Professor Katz is one of the finest professors Princeton has to offer.  This class was not too hard, and every lecture was fascinating.', 'Easily the best class I have taken at Princeton.', 'This class, although not one I would have taken if I had the choice, was amazing.  Katz is a great teacher. Plus he can pinpoint where you come from.', ""Brilliant, accessible, loves what he teaches and really cares about his students. Don't miss this man - his enthusiasm for his subject is infectious!"", ""Don't graduate without taking a class from Katz. He is not only brilliant but dynamic and interesting as well. He will make the most mundane subject fascinating. Go to his office hours--helpful. Will know each person in his 100-person lecture personally."", 'This man is brilliant. His upper-level Greek seminars are a lot of work though.', ""Easily among the most fabulous profs Princeton has to offer.  Guessed where I'm from in about 10 seconds (or two words) -- really.  Super helpful.  Super interesting.  Absolutely Fabulous. :D"", ""Possibly the coolest teacher I had through all 4 years of college.  Wish I had gone to his office hours.  Apparently he's very good at guessing where you and your parents are from based on your accent."", ""He's the coolest teacher I've had so far""]","['Amazing lectures', 'Gives good feedback', 'Inspirational', 'Gives good feedback', 'Inspirational', 'Amazing lectures']"
155,Languages,780,Princeton University,Sarah,,Kay,1176761,1,good,TEACHER,PROFESSOR,5.0,"['She is super smart. Makes otherwise incomprehensible texts as clear as day. Also chill, kind and has a sense of humor.']",[]
156,Philosophy,780,Princeton University,Tom,,Kelly,579664,8,good,TEACHER,PROFESSOR,4.4,"['Prof. Kelly has a great in-class persona.  He is very clear, very engaging, makes you see the full implications of ideas and sometimes uses funny examples.  He is also very good at answering questions about the content.  Loses points for being a harsh grader on papers, providing little feedback, and not being   so approachable outside of class.', 'What an awesome guy', 'Great teacher, extremely clear, very engaging style.  Prof. Kelly is very good at capturing the ""so what"" side of big ideas, and is honesty about ideas that don\'t have so much consequence.  Hard grader on papers though with little feedback.', 'TK is a great guy; I begged my way into his class last spring. I hope I can take another class with him before I graduate.', 'TOO hot for his own good...', 'Smart, funny, an engaging lecturer and SO hot -- a killer combination not to be missed.', 'kinda cute and SO FUNNY. makes phil fun (usually)', 'Tom is here now.']",[]
157,Chemistry,780,Princeton University,Michael,,Kelly,1454034,0,zero,TEACHER,PROFESSOR,N/A,[],[]
158,Writing,780,Princeton University,Patricia,,Kennedy,2132917,0,zero,TEACHER,PROFESSOR,N/A,[],[]
159,Not Specified,780,Princeton University,Todd,,Kent,1665246,0,zero,TEACHER,PROFESSOR,N/A,[],[]
160,Ethnic Studies,780,Princeton University,Martin,,Kern,852611,4,poor,TEACHER,PROFESSOR,1.6,"['cruiously arrogant and self-absorbed', ""I think he thinks he's really important, but I haven't seen any kind of proof."", 'Seemed kind of confused sometimes. Minor jerk.', 'He was a pretty energetic teacher, but he wanted everything done his way.']",[]
161,Computer Science,780,Princeton University,Brian,,Kernighan,571958,3,good,TEACHER,PROFESSOR,4.8,"[""great guy but watch out for cos 109 - its not an easy A, and i had to work hard. the concepts are really difficult, but he's a great guy."", ""This guy is really a gem.  He's so humble that you wouldnt even know that he's a huge figure in the history of programming.  He flat out knows his stuff yet is the most kind and helpful professor I have ever met, unbelievable class."", ""Kernighan's a genius. He's amazingly friendly and clear. He makes computers accessible to the liberal arts brain and makes you want to wake up in the morning.""]",[]
162,Computer Science,780,Princeton University,Zak,,Kincaid,2479362,0,zero,TEACHER,PROFESSOR,N/A,[],[]
163,English,780,Princeton University,Erika,,Kiss,2549669,0,zero,TEACHER,PROFESSOR,N/A,[],[]
164,Mathematics,780,Princeton University,sergiu,,Klainerman,2643805,0,zero,TEACHER,PROFESSOR,N/A,[],[]
165,Mathematics,780,Princeton University,Janos,,Kollar,626309,3,good,TEACHER,PROFESSOR,4.8,"['Janos is a baller. His office hours are phenomenal and he is more than willing to help with any question whatsoever. Professor Kollar is excellent.', ""Such an awesome instructor! Don't fall asleep in class, though. He'll get you for it (well not really, but you'll feel like an idiot)."", 'No Comments']",[]
166,Engineering,780,Princeton University,Morton,,Kostin,13058,5,average,TEACHER,PROFESSOR,2.8,"['Great professor.  Takes the time during office hours to guide students to deeper understanding of the material.', ""He's very clear, but very very unkind. You will know what you need to know by just attending lecture; I wouldn't advise actually talking to him."", 'No Comments', 'No Comments', 'No Comments']",[]
167,History,780,Princeton University,Stephen,,Kotkin,802583,3,good,TEACHER,PROFESSOR,4.8,"['Best class I have ever taken.', 'Dr.Kotkin is a great scholar and a historian, I enjoyed his lecture and loved his book, ""Armageddon Averted"".', 'I heard Dr. Kotkin lecture once and all I can say is WOW! Imagine the voice of Joe Pesci with the ability to leave you hanging on every word he says. Magnetic Mountain and Armageddon Averted are two of his books that I own and have read. He is truly a great historian and from what I have seen a great professor. Good guy too.']","['Get ready to read', 'Amazing lectures', 'Inspirational', 'Get ready to read', 'Inspirational', 'Amazing lectures']"
168,Economics,780,Princeton University,Paul,,Krugman,243005,17,average,TEACHER,PROFESSOR,3.2,"[""Wasn't a tough class but Krugman is surprisingly boring to listen. Hard to believe he is the #1 economist in the world."", 'COOL AWESOME 5 STARS', 'Great Class', 'VERY NICE', 'A pleasure to actually learn from a true scholar and economic genius. Sorry that education has defaulted to a partisan war in education as well. Take his class and see for yourself.', 'Obviously these negative comments about Krugman come from outraged conservatives that dont understand their era of greed and indifference is over. Krugman is intelligent and knows what hes talking about. Highly recommended.', ""He's great! Newsflash, Conservatives are too stupid to get this far. Chances are that if you're at Princeton, the cons have been weeded out long ago!"", ""A very disappointing class.  Takes the science out of social science.  He should stick to an honest presentation of facts and theories.  Not good for a science school like Princeton. If I wanted to study Journalism I would have gone to Columbia or Northwestern. (Can't wait to get a better teacher such as Jonathon Parker.)"", 'Boring lectures, Krugman believes he has the answers to everything and does not encourage open discussion', ""He's deadwood, not an active researcher.  Princeton students deserve more than a newpaper columnist, no matter what are his political beliefs.  This was the home of Einstein and krugman is a disgrace to this legacy"", 'Paul Krugman taught a great intro class.  These comments to the contrary are all about politics, nothing else.', 'definitely not a brilliant mind', 'One of the few intelligent people in this country.', 'Very biased teaching.', 'Prof. Krugman offers a brilliant liberal viewpoint in a field dominated by conservatives.  Lectures were engaging and informative.', ""Absolutely brilliant, though it's easy to tell he can be partisan and sometimes shrill. This man makes me want to be an economist, for when people say only conservatives can be good economists and thinkers, Krugman proves them wrong."", 'May sound somewhat intelligent in his NYT columns, but a terrible lecturer.']",['Get ready to read']
169,History,780,Princeton University,Kevin,,Kruse,711959,2,good,TEACHER,PROFESSOR,5.0,"[""Best professor I ever had. Took his class freshman fall, made me want to change my major to History or Politics because he made the material so interesting. His lectures were one big story, you didn't want to miss anything."", 'Smart and dynamic. Engaging lecturer. His class made me want to be a history major.']",[]
170,Engineering,780,Princeton University,Chris,,Kuenne,1952883,1,poor,TEACHER,PROFESSOR,1.0,"['Kuenne\'s class is truly lacking in educational value. What you learn: definitions to questionable entrepreneurship buzz-concepts (e.g. ""Minimum Viable Product"") and vague, cliched business maxims (e.g. ""have a vision""). Case method is laughable, assignments are unavailing and participation awarded subjectively. Avoid this class.    ']",[]
171,Mathematics,780,Princeton University,Soonsik,,Kwon,1425471,0,zero,TEACHER,PROFESSOR,N/A,[],[]
172,Chemistry,780,Princeton University,Robert,,L' Esperance,2438526,0,zero,TEACHER,PROFESSOR,N/A,[],[]
173,Architecture,780,Princeton University,Sylvia,,Lavin,2408396,0,zero,TEACHER,PROFESSOR,N/A,[],[]
174,Economics,780,Princeton University,Ramanan,,Laxminarayan,2102733,0,zero,TEACHER,PROFESSOR,N/A,[],[]
175,Literature,780,Princeton University,Natasha,,Lee,768666,5,poor,TEACHER,PROFESSOR,1.2,"['literally NEVER available. Terrible responder to emails. gives NO instructions on midterm/final papers until like a week before the due date. made me never want to take french again.', 'Similar to what other people have said: extremely unhelpful, pouts when participation is slow', 'My course with Lee was absolutely terrible. She seems really unstable and doesnt care at all about her students. I cant understand why she is a teacher. I will never take a class with her again.', 'No Comments', ""The worse professor I have ever had in 3 years here.  Not available ever.  totally indifferent to a student's needs.  thank goodness I was a french major before taking her course because afterwards i wanted to get as far away from her as possible.  I don't know why she's teaching, she hates it and it shows.  she should go back to BrynMawr college o""]",[]
176,East Asian Studies,780,Princeton University,David,,Leheny,1772719,1,average,TEACHER,PROFESSOR,3.0,"[""Funny guy, but not very clear about what he wants. Didn't develop a personal relationship with any of the students. Also, acted like he was just mailing in the class. It was unorganized.""]",[]
177,Economics,780,Princeton University,Moritz,,Lenel,2570967,1,poor,TEACHER,PROFESSOR,2.0,"['Professor Moritz Lenel may be very knowledgeable in economics, but the way he teaches is perplexing. It seems that the class can be better structured and be more applicable to industry.']",[]
178,Literature,780,Princeton University,Russell,,Leo,1439689,0,zero,TEACHER,PROFESSOR,N/A,[],[]
179,Biology,780,Princeton University,Simon,,Levin,2036745,0,zero,TEACHER,PROFESSOR,N/A,[],[]
180,Computer Science,780,Princeton University,Fei-Fei,,Li,999616,2,good,TEACHER,PROFESSOR,3.8,"['Great class. She makes lectures and references to the textbook clear. Only problem is that it is rather hand-wavy at times but perhaps this is understandable, since it is an introductory class. Good introduction to computer vision. I would recommend this class to new-comers.', 'Great class']","['Amazing lectures', 'Inspirational', 'Respected']"
181,Computer Science,780,Princeton University,Kai,,Li,1053812,1,poor,TEACHER,PROFESSOR,1.5,['Not very clear lecturer'],[]
182,Psychology,780,Princeton University,Michael,,Litchman,1101712,0,zero,TEACHER,PROFESSOR,N/A,[],[]
183,Engineering,780,Princeton University,Michael,,Littman,869253,0,zero,TEACHER,PROFESSOR,N/A,[],[]
184,East Asian Languages,780,Princeton University,Jincheng,,Liu,1772710,0,zero,TEACHER,PROFESSOR,N/A,[],[]
185,Political Science,780,Princeton University,John,B,Londregan,2511774,0,zero,TEACHER,PROFESSOR,N/A,[],[]
186,Philosophy,780,Princeton University,Hendrik,,Lorenz,791067,3,good,TEACHER,PROFESSOR,5.0,"[""He's so hot.  Also, he is brilliant and clear and funny. Take his class! Easy."", 'Sometimes his lectures were too slow, if anything, but it made sure we knew the material very well. Our precept discussions were fascinating and sometimes very comical.', 'Really funny.']",[]
187,Engineering,780,Princeton University,Matthew,,Lorig,1624742,1,good,TEACHER,PROFESSOR,4.5,"[""Lectures are very clear.  Lots of examples.  Also, Professor Lorig is very entertaining.  He jokes a lot.  But, it doesn't distract from the class.  Homework solutions could be more clearly written.  I'd definitely take another class from Professor Lorig.""]",[]
188,Sociology,780,Princeton University,Scott,,Lynch,1149031,1,good,TEACHER,PROFESSOR,4.5,['Excellent teacher'],[]
189,Music,780,Princeton University,Steve,,MacKey,683228,0,zero,TEACHER,PROFESSOR,N/A,[],[]
190,Chemistry,780,Princeton University,David,,MacMillan,832530,0,zero,TEACHER,PROFESSOR,N/A,[],[]
191,Geology,780,Princeton University,Adam,,Maloof,2618839,0,zero,TEACHER,PROFESSOR,N/A,[],[]
192,Science,780,Princeton University,Valaria,,Mandryk,2577401,0,zero,TEACHER,PROFESSOR,N/A,[],[]
193,Literature,780,Princeton University,Simone,,Marchesi,840975,5,good,TEACHER,PROFESSOR,5.0,"['Best professor in the French & Italian department, maybe Princeton. ', 'Prof. Marchesi is, by far and without exaggeration one of the best professors I have ever encountered. He is incredibly dedicated, and his courses are rigorous, well-taught, extremely interesting and fulfilling.', 'No Comments', 'No Comments', 'Professor Marchesi is a wonderful teacher, very clear and concise, and in a seminar he is suberb at drawing the best from his students, and does not try to impress them with his knowledge which is vast.']","['Participation matters', 'Inspirational', 'Caring']"
194,Physics,780,Princeton University,Daniel,,Marlow,340943,4,good,TEACHER,PROFESSOR,4.7,"['Professor Marlow always did a really good job of explaining difficult concepts in lectures, and he included a bit of humor in his lectures, so I genuinely looked forward to them each week.', 'No Comments', 'No Comments', 'Electricity and magnetism was a great course! Marlow was both insightful and interesting.']","['Amazing lectures', 'Clear grading criteria', 'Clear grading criteria', 'Amazing lectures']"
195,Art History,780,Princeton University,James,,Marrow,1039930,2,good,TEACHER,PROFESSOR,5.0,"['Hot', 'I luv u!! Emily?']",[]
196,Economics,780,Princeton University,Adrien,,Matray,2589794,0,zero,TEACHER,PROFESSOR,N/A,[],[]
197,Political Science,780,Princeton University,Nolan,,McCarty,876800,1,good,TEACHER,PROFESSOR,5.0,"['Interesting lectures, he opens leaves you with more questions than answers, but still an excellent Professor.']",[]
198,Philosophy,780,Princeton University,Brennan,,McDavid,1799017,0,zero,TEACHER,PROFESSOR,N/A,[],[]
199,Political Science,780,Princeton University,Kevin,M,McKiernan,1866718,1,average,TEACHER,PROFESSOR,2.5,['Strict'],[]
200,Physics,780,Princeton University,Kelvin,,Mei,2108512,0,zero,TEACHER,PROFESSOR,N/A,[],[]
201,Anthropology,780,Princeton University,Arion,,Melidonis,756860,4,good,TEACHER,PROFESSOR,5.0,"['Dr. Melidonis is, by far, the best teacher I have ever had. His lectures are interesting, his classes are active, and the work that he assigns is insightful. It is impossible to have a conversation with him without learning something, and hes always willing to stop and talk when he can. Have taken 9 units from him and will take more. ', ""Prof Melidonis' class is a complete cake walk if you care about your grades. Yes you have to come to class and yes you have to keep up with the readings to do well on the test. He really knows the material and is always willing to help students out as long as you are trying to help yourself. A++ PROF!!!"", 'Mr Melidonis is a professor with Swiftian wit and knowledge honed with an osteodontokaratic precision. A better theoretician one could not find on this side of the Mississippi.  When you think of Cypress, think of Mr. Melidonis.', ""In a word, he rules.  He know what up.  Besides, he's got the best kung-fu in the department - by far.""]","['Amazing lectures', 'Would take again', 'Inspirational']"
202,Architecture,780,Princeton University,Michael,,Meredith,1942131,0,zero,TEACHER,PROFESSOR,N/A,[],[]
203,Physics,780,Princeton University,Peter,,Meyers,2358250,0,zero,TEACHER,PROFESSOR,N/A,[],[]
204,History,780,Princeton University,Paul,,Miles,637839,3,good,TEACHER,PROFESSOR,5.0,"['COL Miles was my instructor for Grand Strategy in the 20th Century and later, my thesis advisor.  An inspiring warrior-scholar of the highest order, with deep insight into the people, events, and context that shape the modern world. He was the best teacher ever.   I still carry 3x5s, always take a position and engage in a social sport.', ""Took his Vietnam seminar my senior spring and it was one of the best classes at Princeton. He's been around for forever so he's got his teaching act down cold. Plus he remembers EVERYTHING and is incredibly knowledgeable. An awesome professor."", 'No Comments']","['Tough grader', 'Amazing lectures', 'Inspirational', 'Tough Grader', 'Inspirational', 'Amazing lectures']"
205,Religion,780,Princeton University,David,,Miller,1502099,1,good,TEACHER,PROFESSOR,5.0,[''],[]
206,English,780,Princeton University,Lee,,Mitchell,813673,7,good,TEACHER,PROFESSOR,3.6,"['Professor Mitchell was an anomaly in my Princeton Humanities experience; he didn\'t seem to care about his undergraduates. Our seminar functioned more like an arena for him to test out theories or topics on his mind rather than prioritize his students\' education. When we read William Dean Howells he claimed, ""Yes, but rich people have problems too!""', 'I don\'t get all the positive reviews. He loved the sound of his own voice and often sidelined student discussion with his own interests and tangents. In my first office hours visit, I outlined my topic through Email and he simply told me ""I don\'t know about topic"" when I arrived. On the second visit, he was visibly annoyed by my presence.', ""One of the most concerned, honest, student-oriented professors I've ever had. Extremely interested in students' comments--capable of not just responding to them but crafting them into revelatory conclusions as well. Knows how to assert differences between arguments in the right way. A rare, actual teacher. A real human. Amazing."", 'Professor is a great lecturer, but enamored with the sound of his own voice.  Puts on a good show, but trust me, he could care less about the students in his class. Has bait-and-switched several times by making his seminars into lectures when too many people sign up, and only half the class gets to have him as the preceptor.', 'he is good', ""I am only about a third of the way through this course, and I am a freshman, but Prof Mitchell is inspirational. My other profs seem shallow by comparison--he really listens to us, and while he's sometimes complicated, there's something mad authentic with him."", 'one of the nicest, most imformative teachers ive ever had.']","['Get ready to read', 'Participation matters', 'Get ready to read', 'Participation matters']"
207,International Studies,780,Princeton University,Andrew,,Moravcsik,2408529,0,zero,TEACHER,PROFESSOR,N/A,[],[]
208,Philosophy,780,Princeton University,Ben,,Morison,1450992,1,good,TEACHER,PROFESSOR,3.5,"['Very smart and very funny, too.']",[]
209,Economics,780,Princeton University,Stephen,,Morris,2019847,0,zero,TEACHER,PROFESSOR,N/A,[],[]
210,English,780,Princeton University,Toni,,Morrison,547436,4,good,TEACHER,PROFESSOR,4.2,"['Amazing teacher. suggested reallyy.', 'Nice professor.', 'nice teacher really', 'She was by far the best professor I have ever had. What an incredible mind.']",[]
211,Languages,780,Princeton University,Mahiri,,Mwita,1707858,2,good,TEACHER,PROFESSOR,4.2,"['Mahiri really challenged my preconceived notions about Africa in a way I was not expecting. We read the same literature everyone reads about the continent, but examined how and why those narratives persist to he tshape dominant discourse on Africa. Mahiri is a professor to take if you want the real deal.', 'Mahiri is the best.']",[]
212,Theater,780,Princeton University,Erica,,Nagel,1714211,0,zero,TEACHER,PROFESSOR,N/A,[],[]
213,History,780,Princeton University,Susan,,Naquin,197928,2,good,TEACHER,PROFESSOR,3.8,"[""Very organized class. The professor is attentive to methodological issues in the history discipline and always listens to student's thoughts."", 'Class super easy. Assignments were not helpful to learning the material. Made us write a wikipedia entry on China without any potentially problematic political statements - almost impossible. Did not know how to answer questions in class and tried to brush them off with commonplace assertions on China.']",[]
214,Engineering,780,Princeton University,Evgenii,,Narimanov,798759,0,zero,TEACHER,PROFESSOR,N/A,[],[]
215,Philosophy,780,Princeton University,Alexander,,Nehamas,199572,5,good,TEACHER,PROFESSOR,4.5,"['Excellent teacher', 'Was my JP advisor. Great guy, super helpful, and a fair (not easy) grader.', 'No Comments', 'No Comments', 'No Comments']","['Would take again', 'Gives good feedback', 'Inspirational']"
216,Mathematics,780,Princeton University,Edward,,Nelson,1373975,0,zero,TEACHER,PROFESSOR,N/A,[],[]
217,Mathematics,780,Princeton University,Luc,,Nguyen,1489105,1,good,TEACHER,PROFESSOR,5.0,"[""Professor Nguyen is really helpful. If you don't get anything in class, GO TO OFFICE HOURS. He's always there to help you with whatever you need. He's not out to get you; he wants you to do well and most of his class does do pretty well. You need to put work into it, but if you study and work with him he will help you succeed.""]",[]
218,Political Science,780,Princeton University,Russell,,Nieli,1462638,6,average,TEACHER,PROFESSOR,3.3,"['Probably a good guy deep down. The lectures were interesting, but hes no spokesperson! lol He kinda pauses and stutters a lot. He helped me with my resume a lot and always reassured me that I was intelligent! So hes supportive and hes got some great points to what he talks about. overall, it can be a big hit or miss depending on YOU!', 'Very interesting lectures! Manages to explain difficult topics!', 'Great at explaining otherwise dense text. Thoroughly enjoyed coming to class with him, and encourage anyone taking a class with him to stay and talk after.', 'Really enjoyed Professor Nieli. He was so much fun! I had an awesome Summer experience, and it was a challenging course', 'Intelligent,  yet has a difficult way of conveying it. Is not smooth in speech, and says ""Umm"" far too often. However, he is all together intelligent, and well read.', 'He is smart but the way he speaks isnt the smoothest or most interesting.']","['Amazing lectures', 'Would take again', 'Gives good feedback']"
219,Architecture,780,Princeton University,Guy,,Nordenson,2629399,0,zero,TEACHER,PROFESSOR,N/A,[],[]
220,Mathematics,780,Princeton University,Sergey,,Norin,1329006,3,average,TEACHER,PROFESSOR,3.2,"['Not quite as helpful as in MAT 214. Tended to teach clearly but slowly so textbook use was heavy in order to keep up with the homework assignments, which covered topics not yet taught in class', 'Relatively clear and approachable as far as math professors go', 'Pretty cool person.  If you follow what he is doing, he is awesome.']",[]
221,Biology,780,Princeton University,Daniel,,Notterman,2585315,0,zero,TEACHER,PROFESSOR,N/A,[],[]
222,English,780,Princeton University,Jeffrey,,Nunokawa,1258345,13,good,TEACHER,PROFESSOR,3.8,"['Jeff is an extremely caring individual. For those reviews that say he is a show off or not accessible, you clearly never got to know him. He is a quirky person, but make no mistake, he would do anything for his students and he is an incredibly smart and helpful professor. Also, he is a pretty nice grader especially at Princeton.', 'Jeff is an extremely caring individual. For those reviews that say he is a show off or not accessible, you clearly never got to know him. He is a quirky person, but make no mistake, he would do anything for his students and he is an incredibly smart and helpful professor. Also, he is a pretty nice grader especially at Princeton.', ""Jeff is the most engaging teacher I have had so far at Princeton. He gives great insights and allows for conversation in lecture. He is also very accessible and personable. If you're lucky enough to have his precept, you will know this. Even outside of his precept students, he is reachable."", 'Talks really fast;  seems a tad show-offy.  A bit flighty. Can be helpful.', ""Never have I seen a professor that has Jeff's combination of originality of ideas and raw passion. He is also the most delightfully amusing lecturer at Princeton. Take any of his courses, even if you despise English or the topic. You will not regret it."", 'Exceptional enthusiasm and clarity of thought. Animates an otherwise boring subject matter into something wildly entertaining using humor and a different viewpoint. Prof has an excellent ability to use example after example to get his ideas across and relate the material to our own lives. Professor Nunokawa is at the top of his game.', 'No Comments', ""He's lively, funny, and brilliant."", ""Everyone LOOOOOVES Jeff!  He talks a million miles a minute and is very easily flustered -- but if I were as busy and brilliant as he were, I'd probably be even worse.  He's the sweetest, most amusing professor anywhere!!  Just take any class with him -- you won't regret it!"", 'Great lecturer -- untouchable insights and entertainment. Glamour, glamour, glamour. Be careful. Trouble with independent work.', 'Nunie Forever!', 'No Comments', 'No Comments', 'No Comments']","['Get ready to read', 'Amazing lectures', 'Gives good feedback', 'Hilarious', 'Respected', 'Respected', 'Accessible outside class', 'Hilarious', 'Gives good feedback', 'Get ready to read', 'Amazing lectures']"
223,Art History,780,Princeton University,Chika,,Okeke-Agulu,1929799,0,zero,TEACHER,PROFESSOR,N/A,[],[]
224,Psychology,780,Princeton University,Daniel,,Oppenheimer,892598,2,good,TEACHER,PROFESSOR,4.8,"['He is very much interested in the learning of his students and his lectures are by far the most exciting and interesting at Princeton', 'Mr. Oppenheimer is quite possibly one of the best teachers at Princeton.  He is eager to teach his students, is willing to get involved with their studies and loves his subject.  He is funny, caring and overall a very awesome professor.']",[]
225,Art History,780,Princeton University,Irina,,Oryshkevich,1485860,0,zero,TEACHER,PROFESSOR,N/A,[],[]
226,Mathematics,780,Princeton University,Ann,,Other,1169782,0,zero,TEACHER,PROFESSOR,N/A,[],[]
227,Biology,780,Princeton University,Jenny,,Ouyang,1213526,1,average,TEACHER,PROFESSOR,3.0,['I took Comparative Animal Physiology with Ouyang and UNR and the class was interesting but she covered a ton of information and gave NO clear guidelines for what was actually important or what you were going to be tested on. Her study guides were pointless. This is her first semester teaching so I imagine this will improve but go to her office hour'],"['Get ready to read', 'Graded by few things', 'Accessible outside class', 'Get ready to read', 'ACCESSIBLE OUTSIDE CLASS', 'GRADED BY FEW THINGS']"
228,Classics,780,Princeton University,Dan-el,,Padilla Peralta,2670432,0,zero,TEACHER,PROFESSOR,N/A,[],[]
229,Physics,780,Princeton University,Lyman,,Page,223454,9,good,TEACHER,PROFESSOR,4.9,"['Enthusiastic professor!', 'Good', 'EASY PROFESSOR!', 'Worth every second of the work you will put into this class.  Only for those seriously interested however.', 'great class, somewhat challenging but worth every second of it.', 'No Comments', 'No Comments', 'No Comments', 'No Comments']",[]
230,Religion,780,Princeton University,Elaine,,Pagels,1022488,1,good,TEACHER,PROFESSOR,4.5,"[""Fun and interesting discussions. Do all the readings, they're wonderful. Prof. Pagels is engaging and approachable. She has a very specific, Westernized/liberal view of religion which I often found frustratingly limited.""]",[]
231,Political Science,780,Princeton University,Alan,,Patten,1022487,1,good,TEACHER,PROFESSOR,5.0,['Amazing professor and great guy. Makes really interesting and comprehensive lectures.'],[]
232,Mathematics,780,Princeton University,Natasa,,Pavlovic,689617,0,zero,TEACHER,PROFESSOR,N/A,[],[]
233,Languages,780,Princeton University,Elena,,Peregrina,1064876,1,good,TEACHER,PROFESSOR,5.0,[''],[]
234,Literature,780,Princeton University,Imani,,Perry,2111591,0,zero,TEACHER,PROFESSOR,N/A,[],[]
235,Computer Science,780,Princeton University,Larry,,Peterson,498673,0,zero,TEACHER,PROFESSOR,N/A,[],[]
236,Political Science,780,Princeton University,Jennifer,,Pitts,659417,0,zero,TEACHER,PROFESSOR,N/A,[],[]
237,Sociology,780,Princeton University,Alejandro,,Portes,2127457,0,zero,TEACHER,PROFESSOR,N/A,[],[]
238,History,780,Princeton University,Gyan,,Prakash,1583201,1,good,TEACHER,PROFESSOR,4.5,['Cool!'],[]
239,Philosophy,780,Princeton University,Samuel,,Preston,2230700,0,zero,TEACHER,PROFESSOR,N/A,[],[]
240,Engineering,780,Princeton University,Jean,,Prevost,1164583,0,zero,TEACHER,PROFESSOR,N/A,[],[]
241,Philosophy,780,Princeton University,Kristin,,Primus,1439543,0,zero,TEACHER,PROFESSOR,N/A,[],[]
242,Engineering,780,Princeton University,Paul,,Prucnal,798762,6,good,TEACHER,PROFESSOR,5.0,"[""Kind and generous person who really cares about his students.  He's also brilliant."", 'He really cares about his students. I would take any class he is teaching.', ""A wonderful and engaging lecturer and a relatively easy grader. He wants you to understand the material and is an extremely kind man. Take any classes you can with him, especially if you're interested in optics."", 'Professor Prucnal is the best professor ever! He even got me an internship in fibre optics in Hong Kong!', ""Professor Prucna's lectures were always interesting and he is extremely approachable.  He really cares about the students and is willing to help outside of class."", 'Made the subject exciting and relevant!']","['Respected', 'Amazing lectures', 'Would take again', 'Inspirational', 'Caring']"
