,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
275,General Education,4375,Regent University,Michael,,Mahan,2505605,1,poor,TEACHER,PROFESSOR,1.0,"['Do not take this professor! He is very extra as a genreal education teacher. The main thing is that he requires so much to be completed for assignments, he is a harsh grader, when emailing him a question, he can be very vague. He is good at telling the students exactly what he wants in a project but be prepared it has to be what he wants.']","['Tough grader', 'Tough grader']"
276,Science,4375,Regent University,Robert,,Malcolm,2012152,7,good,TEACHER,PROFESSOR,4.4,"['Dr. Malcolm is a fantastic professor. He would take the time to read my draft papers before I submitted them to give me feedback and would always reply to my emails at a very fast rate. His feedback on all the assignments was respectful and thoughtful. I really loved having him as one of my professors!', 'Dr. Malcolm is a fantastic professor. He would take the time to read my draft papers before I submitted them to give me feedback and would always reply to my emails at a very fast rate. His feedback on all the assignments was respectful and thoughtful. I really loved having him as one of my professors!', ""Professor Malcolm is an amazing professor, and you can really tell that he cares about his students. This was my first college class, and even though it was a lot of work, it got better the farther the class went. he replies to emails very quickly and will help you until he knows you've got the material being covered. He is an AWESOME Professor!!!!"", ""Dr. Malcolm is a really good professor and sends out emails the day when assignments are due, being thorough in making sure you won't be late in turning in an assignment. When I emailed him, he would reply in about 30 minutes and would make sure the problem was resolved. (Disclaimer: The textbook used spoke of evolution and billions of years)"", ""Great Professor! He was always responsive and was really helpful and approachable. He gave feedback on my assignments and always tried to help me improve. Don't understand what the previous person is talking about!!!"", ""I took his online Geography 8-week course and it was awful. There was no feedback whatsoever, he just gave a grade for all the assignments. If I wasn't getting a 100/100, he didn't let me know why. There was a rubric in the syllabus,  but that was it. Not very happy! Definitely not taking him again."", 'A-M-A-Z-I-N-G Professor. Dr. Rob is a top notch instructor who knows his field. He is articulate about communicating the key points of assignments and willing to help his students understand the material. I wish every professor was like him. It is a rigorous course but the depth of information is worth it.', 'Excellent professor who clearly cares about his students and what they are learning. I found it interesting that he was a Geology major as well as a Theology major. Great, multiple perspectives on the course material. Willing to help students and an excellent communicator. He allows you to think and state your own understanding of the subject.']","['Caring', 'Get ready to read', 'Gives good feedback', 'Tough grader', 'Participation matters', 'Gives good feedback', 'Accessible outside class', 'Caring', 'Gives good feedback', 'Get ready to read', 'Caring', 'Participation matters', 'Caring', 'So many papers', 'Get ready to read']"
277,Mathematics,4375,Regent University,Juana,,Malone,2140625,5,poor,TEACHER,PROFESSOR,1.6,"[""Professor Malone has no respect of her student's time and doesn't help even when you ask for it. She doesn't reply to her emails for 2+weeks and is a very late grader. got my first grade halfway through the course, and by then, I had a 52 as a grade, and it was too late to bring it up. Would NEVER take Prof. Malone again!"", 'Professor Malone is very hard to get in contact with, has no phone number in the syllabus, and when I emailed her asking for help I wouldnt get a reply till a week, sometimes 2 weeks later. By then it was too late. I also had to do a lot of outside research just to get the grade I did. I do not recommend her!!!', 'I got a D in this class because Professor Malone Did not answer the emails I sent her asking for help until a week and a half later. She also called me at 10:00pm when I was sleeping, because she was running late. She had no respect for my time, and I would not want to take her again.', ""The class itself is scattered and isn't focused, but the real problem is the professor. While she's an easy grader for discussion posts, if you need to contact her about ANYTHING she's nearly impossible to reach. It takes 1-2 weeks to get a response. No phone number provided in the syllabus."", ""Very relaxed with grading, very hands-off unless you need her, and not likely to make you work. If you pay attention to the textbook, you'll probably get an easy A""]","['Lots of homework', 'Get ready to read', 'Clear grading criteria', 'Lots of homework', 'Lots of homework', 'Get ready to read', 'Lots of homework', 'Get ready to read', 'LOTS OF HOMEWORK']"
278,Political Science,4375,Regent University,Mary,,Manjikian,1112133,6,good,TEACHER,PROFESSOR,4.0,"['This Professor, in my view is ""Negative Nancy""! I am closer to graduation and yet this professor IS THE DEATH OF ME!!! Unlike any professor at Regent University, I DO NOT FIND THIS PROFESSOR ENCOURAGING OR CARING AT ALL!!!!', 'This course challenged me as I had no prior knowledge of intelligence studies. You have to put in a lot of time and effort to do well. Unfortunately, her grading was a bit unfair, unclear, and inconsistent for this course. Although I respect Professor Manjikian, I would not take this particular course again!', 'Dr. Manjikian\'s GOV 677 is very straight forward.  Just simply follow her assignment directions to a ""T"" and you\'ll be all set.   I wish more classes were like this one!', ""She's a great person, most of Regent's professors are. But she is incredibly kind and understanding. Several people in our class had health issues, she was incredibly accommodating. You do need to read, but they are interesting and relevant. Everything is essay based, but she is very very clear about her expectation and grading criteria."", 'So knowledgeable and a really amazing professor!', 'One of the best professors at Regent University!  interesting, fun, well-informed.  Take her classes.']","['Clear grading criteria', 'Tough grader', 'Get ready to read', 'Participation matters', 'Gives good feedback', 'Tough Grader', 'Gives good feedback', 'Respected', 'Participation matters', 'Clear grading criteria', 'Get ready to read', 'Clear grading criteria', 'Caring']"
279,Education,4375,Regent University,Anne,,Mannarino,2319087,2,good,TEACHER,PROFESSOR,4.5,"[""I adore Dr. Mannarino! She cares very much for her students and she is so funny! She expects quality and as long as you put forth effort, you'll have no problems."", ""A really funny and caring professor that's passionate for education.""]","['Participation matters', 'Amazing lectures', 'Gives good feedback', 'Caring', 'Accessible outside class', 'Participation matters', 'Amazing lectures', 'Caring', 'Gives good feedback', 'Participation matters', 'ACCESSIBLE OUTSIDE CLASS']"
280,Art History,4375,Regent University,Garry,,Martin,1908047,1,good,TEACHER,PROFESSOR,5.0,"['Professor Martin is super friendly, and genuinely cares about his students - a common characteristic among Regent professors.  He is very approachable, and always willing to help you understand assignments better.  Very willing to work with you.  If you actually try, you pass very easily.  Full of a lot of world experience and very knowledgeable.  ']","['Participation matters', 'Would take again', 'Gives good feedback']"
281,English,4375,Regent University,Kristina,,Martin,2466505,1,average,TEACHER,PROFESSOR,3.0,"['For a 100 Level class this Professor expected over 14 sources for a Research paper that was the basis for the entire class. She asked for original research, but when asked to specify she wanted ""survey monkey"" or interviews with Professors, those are not original research. Take a long time to grade and give feedback. Not a helpful class...']","['Tough grader', 'Lots of homework', 'So many papers', 'Lots of homework', 'So many papers', 'Tough grader']"
282,Business,4375,Regent University,Perry,,Martini,1480570,5,good,TEACHER,PROFESSOR,4.5,"['Professor Martini was incredible. He was a little intimidating at first so be prepared for that! As the class goes on, however, you learn that he\'s hard because he knows you can do it. He was one of my very first classes! I thought ""there\'s no way I can do all this!"" And I did, & got an A. He\'s encouraging, genuinely cares, and is overall awesome!', ""Dr. Martini Is an awesome instructor, he grades fairly and gives you time to get assignment done. Participation is a must and responding to post on time is a must. The post are  400 words and response also so get ready to talk.  Their will be a paper that you would write some 5 pages and others 10 pages. You'll have 4 quizzes multiple choice easy."", 'This was a good class.  Nothing too horrible.  The class was not super easy, but it was not that difficult, either.  Dr. Martini is a great professor. ', 'Very knowledgable in the area of leadership.  He is fair and will require you to put in the work.', ""Good discussion facilitator and good at helping you understand his points. Uses one of his own books as a textbook and it balances the reading with the Regent textbook. Not always good at giving feedback when he gives out grades so it's hard to know what to improve on sometimes in your writing, but still recommend as an Ethics professor.""]","['Participation matters', 'Tough grader', 'Get ready to read', 'Tests are tough', 'Amazing lectures', 'Get ready to read', 'Participation matters', 'Inspirational', 'Gives good feedback', 'Participation matters', 'Amazing lectures']"
283,Business,4375,Regent University,Lena,,Maslennikova,1886199,2,good,TEACHER,PROFESSOR,3.5,"['This professor is nice and professional. However, she is way too harsh on grading papers in this class.y experience with her is that her other assignments do not affected much on your GPA in this class. She does however grade the other assignments with more flexibility. Her papers and group project accounts for the high majority of your GPA.', 'Very good teacher, will recommend this class to anyone. Very understanding and helpful. Takes her time and explain everything and is willing to meet in person if you need assistance. She is a very good Dr.']","['Tough grader', 'Group projects', 'So many papers', 'Group projects', 'So many papers', 'Tough grader']"
284,Psychology,4375,Regent University,Joshua,,Matlack,2344316,1,good,TEACHER,PROFESSOR,5.0,"[""Class is based around discussions, and lots of personal textbook reading. Occasional pop quiz, one paper all semester. Great human being, very invested in opening minds and making the next generation psychologist. Ties religion in very well, but it is not his focal point. Caring and knowledgeable. I'm not even a psych major and he's the best prof.""]","['Participation matters', 'Gives good feedback', 'Caring', 'Gives good feedback', 'Participation matters', 'Caring']"
285,General Education,4375,Regent University,Stuart,,Mattfield,2693992,0,zero,TEACHER,PROFESSOR,N/A,[],[]
286,English,4375,Regent University,Micah,,Mattix,2642826,1,poor,TEACHER,PROFESSOR,1.0,"[""I will NEVER take this professor again. He is the laziest professor I've ever had; literally sent out a class emailing telling us he wouldn't be providing feedback to us for our poems. Students had to give eachother feedback & revise based on their suggestions. The tiny bit of feedback he does give is condescending, & what he wants is unclear.""]","['Tough grader', 'Get ready to read', 'Participation matters', 'Get ready to read', 'Participation matters', 'Tough grader']"
287,Film,4375,Regent University,John,,McClary,2306254,4,poor,TEACHER,PROFESSOR,1.5,"['Most of the time I would have to email multiple times to get one response that would be late. Very very late grader, the assignments were not always clear and the class lacked a rubric so I did not know what I was being graded on. (Not submitting a file also makes your grade drop by a lot.)', ""This guys instructions make no sense and he's mad sassy. He can be gracious on assingments every now and again, but more time doesn't help when nobody knows what they are doing."", 'Horrible professor. Changes assignment details day before due date. Impossible to understand. Do not take a class with him.', ""This professor has no clue. He expected us to know the information before we even took the class, and he doesn't tell you what you're being graded on until after you've turned the assignment in. Do yourself a favor and drop his class""]","['Get ready to read', 'Graded by few things', 'Tough grader', 'Participation matters', 'Lots of homework', 'Get ready to read', 'Participation matters', 'Tough grader', 'GRADED BY FEW THINGS', 'Get ready to read', 'LOTS OF HOMEWORK', 'GRADED BY FEW THINGS']"
288,Psychology,4375,Regent University,Jessica,,McCleese,2349151,1,good,TEACHER,PROFESSOR,5.0,['Jessica is an excellent professor. She has weekly webinars that are very informational. She grades submitted materials quickly. She selected very informative and appropriate texts. She makes herself very available. She responds to emails and posts promptly. I learned a lot. I highly recommend her.'],"['Gives good feedback', 'Inspirational', 'Accessible outside class', 'Gives good feedback', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS']"
289,Religion,4375,Regent University,John,,McCloud,2275609,0,zero,TEACHER,PROFESSOR,N/A,[],[]
290,Computer Science,4375,Regent University,Corren,,McCoy,1627979,3,good,TEACHER,PROFESSOR,4.3,"['This teacher cares about teaching. This was one of the more difficult classes I ever took, however, I learned more in this class than virtually any class I have ever had. Great teacher! Do not take this teacher if you want an easy A. She demands you think critically and will not let half done work slide by with good grades. She is very engaged.', ""Prof McCoy was pretty strict with the writing but she was very engaged with our class, and was very helpful and accessible when you needed her. No other instructor I've had was as engaged with the class as she.  I would not mind having her as a Professor again."", ""This was an online class and if you want to type your butt off then take this professor. There's weekly discussion board, homework assignments, quizzes, and you also have to participate in this study group. Why the study group I have no idea. This professor grades your discussion board responses like they are term papers. excellent = 88% or 90%.""]",[]
291,Political Science,4375,Regent University,Olivia,,McDonald,738363,2,good,TEACHER,PROFESSOR,4.3,"['She is an outstanding professor who takes the time to mentor students and provides comprehensive feedback on all assignments.', 'No Comments']","['Gives good feedback', 'Inspirational', 'Respected', 'Gives good feedback', 'Respected', 'Inspirational']"
292,Business,4375,Regent University,Jeanne,,McDonnell,2222643,4,good,TEACHER,PROFESSOR,5.0,"['First professor at Regent. Would absolutely take any of her classes again.', 'Professor Jeanne McDonnell opens every class with prayer for her students and their cares. She lectures, but about interesting and topics related to our lessons and current events. You will work, as well as participate, and learn in this class, because you will want to. She is an excellent, knowledgeable, and a professional leader and instructor.', 'Professor McDonnell is AWESOME! Her projects are pretty difficult, but she provides good feedback on each assignment so that you can improve on subsequent assignments. The material is somewhat interesting, but you have to force yourself to read it in order to do well on the quizzes and the discussion boards. I would highly recommend her!', 'Dr.  McDonnell is GREAT! She is very encouraging and strives to make herself available day and night to answer questions. I often found that if I emailed her a question about a paper close to or after midnight, that she would respond within hours. She goes above and beyond to make sure you have exactly what you need to succeed. TAKE HER CLASS!']","['Gives good feedback', 'Inspirational', 'So many papers', 'Tough grader', 'Amazing lectures', 'Gives good feedback', 'Accessible outside class', 'Inspirational', 'Gives good feedback', 'SO MANY PAPERS', 'Amazing lectures', 'Tough Grader', 'Gives good feedback', 'SO MANY PAPERS', 'Gives good feedback', 'Inspirational', 'Caring']"
293,Psychology,4375,Regent University,Sean,David,McGoran,2211421,0,zero,TEACHER,PROFESSOR,N/A,[],[]
294,History,4375,Regent University,Josh,,McMullen,1654525,9,good,TEACHER,PROFESSOR,4.6,"[""I really enjoyed Dr. McMullen's class. I took his Western Civilization class as a general education requirement. It was not a typical lecture style class, it was seminar format. There was a lot of group activities and discussions that made the class fun. Class participation graded. Very accessible. Great sense of humor. Recommend his class."", 'I do not enjoy history, but I loved his class! He is engaging and entertaining. He challenges students to think harder. He is not your typical history class with dates and events. He presents the material to make students evaluate it on a deeper level. Reading and taking notes are a MUST, because the tests/quizzes are based on lecture and book.', 'He is really funny and just an overall great guy. While he can be a tough grader, he always pushes you to do your very best, while at the same time making class interesting.', 'Very cool professor. Keeps you awake. Makes you think harder. Challenging and engaging.', 'Dr. McMullen is an amazing teacher. He really cares about his students and takes the time to know their names. His teaching technique is unique and engaging. He is not boring whatsoever but has us interact with each other and him. Not to mention he is extremely attractive!! ', ""He is a great professor. He really knows what he is talking about and is passionate about it. If you aren't a history buff the class can get boring at times but he tends to be engaging. This is definitely a class you have to read and work hard in but it isn't too much. I would definitely recommend taking his class."", 'He said he would lend out extensions if needed but not often. Also he said he could lend more ways to learn if we struggle with the class. Both of which were lies. He had no useful tools to learn, and no extensions were given (asked once for a real reason). This class nearly killed me', ""Great professor! Even if you aren't interested in History in general, you will love this course. He is hilarious and really knows his subject matter."", 'He is a great teacher and wants to help you develop a love for history. Take him! The text book is actually interesting and he gives random pop quizzes on your reading.']","['Hilarious', 'Tough grader', 'Gives good feedback', 'Get ready to read', 'Participation matters', 'Gives good feedback', 'Participation matters', 'ACCESSIBLE OUTSIDE CLASS']"
295,Law,4375,Regent University,Stephen,,McPherson,526436,2,poor,TEACHER,PROFESSOR,2.0,"['This professor is serving 16 years for the****of two young girls and should be removed!', ""Why isn't he at Regent anymore?""]",[]
296,Mathematics,4375,Regent University,Suzette,W,Meeks,1868196,3,poor,TEACHER,PROFESSOR,1.7,"['This professor is okay I guess. I am currently taking her online course and the assignments can be quite time consuming & tiring . I also agree with others who proclaim that she isnt as interactive with her students. She responds, but her responses seem quite laconic. I am doing well in her class, but this professor gives me a tad of an off vibe.', 'This professor has an avoidance of helping students. Brushing off my intelligently phrased emails with ""consult the publisher."" or ""see tech support."" for a math related question.  Really? Seeing what little interaction she had with students and answering questions, I could\'ve easily taught this course as an undergraduate student.', 'This professor was difficult to communicate with. On numerous occasions I called and emailed her for assistance and she was unwilling to help me. I told her I needed some clarification on a particular section and all she did was name the page number and tell me to re-read the examples. I would not take any of her classes again.']",[]
297,History,4375,Regent University,Brian,,Melton,1530743,2,good,TEACHER,PROFESSOR,3.8,"['This was an online course that required a good amount of reading, but it was doable. Dr. Melton gives great feedback and is readily available outside the course for questions or assistance and is very personable. I would take a class from him again.', 'Tough when it comes to grades but fair. Assigns a lot of work.']","['Get ready to read', 'Gives good feedback', 'Accessible outside class', 'Gives good feedback', 'Accessible outside class', 'Get ready to read']"
298,Communication,4375,Regent University,Mark,,Menga,758232,4,good,TEACHER,PROFESSOR,4.9,"['Great teacher!', 'No Comments', 'No Comments', 'At the time he was the graduate assistant for an Online section of COM 601 that I took. For a graduate TA, he seemed adequate enough. He answered questions in a timely fashion, and he graded the final papers in a fair manner.']",[]
299,Religion,4375,Regent University,Patricia,,Mercier,1913891,1,good,TEACHER,PROFESSOR,5.0,['This teacher is awesome'],[]
300,English,4375,Regent University,Correna,C,Merricks,1777578,2,average,TEACHER,PROFESSOR,3.0,"['Does not return grades in a timely fashion. Does not provides feedback on your assignments in order for you to implent corrections on future assignments. Must of had a lot going on but I am paying for the course.', 'Fair, detail-oriented, thorough, and easy to work with.']",[]
301,Business,4375,Regent University,Winell,de,Mesa,2347248,4,average,TEACHER,PROFESSOR,3.3,"['Hardest grader I have ever had. I am typically straight A and very good at writing papers. So far I have spent hours trying to meet this professor\'s expectations but haven\'t scored higher than an 80 on papers. The tests are fine and honestly carrying my grade. He takes 20 points off every paper for ""APA formatting"" but gives no further explanation.', 'The professor is inaccessible & does not reply to emails in a timely manner, docks points for sources used in an APA business paper but does not clarify the issue with the business trade sources, & he docked 20 points on my last assignment because of the way I organized my case study even though he had previously complimented that same organization', 'He is truly such an amazing professor, who genuinely cares about his students. He is very understanding and accessible, and he is one of the best professors I have had at Regent. I am very thankful to have had him! Thank you, Dr. Winell de Mesa!', ""Great Prof! Easiest grader I've ever had, but you need to do the readings. Offers extra cred, and even changed a group project to individual at students request! Great guy, too- definitely attend live class if you can. Do the readings, turn in your stuff on time with good grammar, and actually think about the issues and you've got an A.""]","['Tough grader', 'EXTRA CREDIT', 'So many papers', 'Caring', 'Get ready to read', 'Graded by few things', 'So many papers', 'Tough grader', 'Lots of homework', 'So many papers', 'Tough grader', 'Inspirational', 'Caring', 'EXTRA CREDIT', 'Get ready to read', 'Caring', 'EXTRA CREDIT']"
302,Political Science,4375,Regent University,David,,Meyer,1596233,9,average,TEACHER,PROFESSOR,2.7,"['The smartest person I have ever met. He is a wealth of knowledge, and his lectures show it. The quizzes seem more compatible with the assigned reading than the lectures themselves, but the lectures help one to understand the readings more. He is a useful resource when doing the huge research paper.', 'I have to say that my first experience or class with Dr.Meyer was confusing. He is very brilliant and it is hard to keep up with him, as he likes to explain one event in the light of another historical event. Although he pulls stuff from Wikipedia, his knowledge is not from Wikipedia; instead, he uses wiki to show the  pics or maps', 'Possibly the most useless professor I have had after nearly two years at Regent. Did not grade any discussion boards until the last day of the course. Gets paid big bucks by Regent to be a non-existant online professor who gets online on the last day of the semester and grades discussion boards and papers. Stay away if you care about your success.', 'Please stay away from any professor that utilizes wikipedia as an informative source in the use of academics. Unrealistic expectations of writing assignments (I guess undergrads need to write at a PhD level). Takes painfully long amounts of time to grade assignments/discussion boards and you are basically left wondering how you are doing. Stay away', 'Dr. Meyer is absolutely brilliant and wants his students to succeed. However, he is a TERRIBLE professor. Lectures are completely off-topic and impossible to take notes on; books are never discussed but you\'ll use them because all the VERY random quizzes come from them. He rarely ""has time"" to grade papers or make exams; don\'t expect study guides.', 'He is very dedicated to his students, and he will always make time to help his students if they ask. His lectures do seem to be off topic, but his anecdotes do relate to the topic or theory at hand. To get the most out of lecture you must ask him how his story relates to the topic. His lectures helped me apply theory to current events', ""Dr. Meyer is a wonderful man who is willing to help student; however, his lectures are confusing, unclear, and off-topic. It's nearly impossible to learn during class session, so I would recommend if you have to take one of his classes, that you take it online. Our class was almost 4 weeks behind in quizzes during finals week."", 'Well, I wish I could say that he is a competent professor. But, alas, that is not the case. Instead of preparing a lecture, he spends the class discussing current events or reading from Wikipedia articles. However, he does care about his students and tries to provide them with life wisdom.', 'Dr. Meyer is very knowledgeable in his field but a poor professor. His lectures are unstructured discussions of current events. All of his classes are the same--if you have taken one you have taken them all. If you are interested in this field, do not take any classes with this professor because you will not learn the subject.']",[]
303,Communication,4375,Regent University,Doug,,Miller,488098,5,good,TEACHER,PROFESSOR,4.7,"[""Doug Miller is a wonderful professor, mentor, and friend to all of his students. He is incredibly kind and caring, challenges us to be innovative storytellers, and helps us grow not just as filmmakers but also as young adults. I went from being the shy kid who sat in the back of class to a successful graduate with a job in the industry. He's great!"", ""I am not a cinema major, but after taking Doug's lighting class I have a new appreciation for the medium and I feel confident that if I were at a film shoot I would know what I'm doing. He gives us a lot of opportunities to be creative, and I met a lot of cool people!"", 'No Comments', 'Doug is a great guy.  You can learn a lot just by talking to him. He really likes to see students learn and be able to do so in a hands on enviroment.', 'If you need help with pre, pro, or actual production, Doug is your man.  Instead of handing over information to you, he gives you some pointers, and makes you think through it.']","['Inspirational', 'Respected', 'Accessible outside class', 'Respected', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS']"
304,Religion,4375,Regent University,John,R.,Miller,2091084,2,good,TEACHER,PROFESSOR,4.5,"['Dr. Miller was one of my favorite theology professors of all-time! I took a lower-level class, so as long as you met the criteria, he gave a full grade. He was always active in the discussion boards, gave positive feedback, and was quick to grade and respond to messages. Go out of your way if you have the chance to take his class; he is great!', 'Dr. Miller was one of my favorite theology professors of all-time! I took a lower-level class, so as long as you met the criteria, he gave a full grade. He was always active in the discussion boards, gave positive feedback, and was quick to grade and respond to messages. Go out of your way if you have the chance to take his class; he is great!', ""Prof. Miller was pretty laid back, and as long as you're willing to do the work, he's an easy grader.  For this class in particular, there were two major papers due during the last two weeks that about made me pull my hair out. All in all though, he's a kind man and a very decent grader.""]","['Get ready to read', 'Clear grading criteria', 'Gives good feedback', 'Inspirational', 'So many papers', 'Gives good feedback', 'Accessible outside class', 'Inspirational']"
305,English,4375,Regent University,Dana,,Milstein,2198950,4,average,TEACHER,PROFESSOR,3.3,"['Very kind and caring professor. You will not regret taking a class with her!', 'Very kind and caring professor. You will not regret taking a class with her!', ""Dr. Milstein is a great professor! She is very invested in her students' success and is very willing to work with a busy schedule. She does tend to take a while to return grades, but gives great feedback that will make you a better writer. She responds to emails very quickly and is so nice and understanding. Cannot recommend enough!"", 'Never had a professor so slow to respond to questions and grade assignments. I found it somewhat disrespectful.', 'Professor Milstein was difficult to pin down and does not give a lot of feedback.']","['Get ready to read', 'Clear grading criteria', 'Gives good feedback', 'Lots of homework', 'So many papers', 'Get ready to read', 'Clear grading criteria', 'Caring', 'Gives good feedback', 'Accessible outside class', 'Get ready to read', 'Get ready to read', 'LOTS OF HOMEWORK', 'SO MANY PAPERS', 'Get ready to read']"
306,Communication,4375,Regent University,Norm,,Mintle,1340383,2,good,TEACHER,PROFESSOR,4.0,"['3 Points: #1, the class is NOT ""Leadership Issues in Media,"" it\'s ""Vague Leadership Theory with a Heavy Christian Slant."" At least that\'s how it\'s taught. #2, he plays favorites. You know right quick whether you\'re a favorite or not. #3 READ THE BOOK or die. (he helped edit it...so draw obvious conclusions about his character from there).', 'No Comments']",[]
307,Political Science,4375,Regent University,Emily,,Mitchell,1439771,0,zero,TEACHER,PROFESSOR,N/A,[],[]
308,English,4375,Regent University,Alyssa,,Moore,2381817,0,zero,TEACHER,PROFESSOR,N/A,[],[]
309,Political Science,4375,Regent University,Gerson,,Moreno-Riano,1006552,2,average,TEACHER,PROFESSOR,2.8,"[""Where to begin - this prof. was AWFUL. Extremely vague in his lectures, totally unwilling to help out students, everything on the tests he gave were NOT on notes taken in class. If you have to take this class DO NOT TAKE THIS PROFESSOR. He's very frustrating, but I think the lack of care he puts in his students is the most disappointing."", 'Dr. Moreno-Riano is a tremendous professor! The knowledge I gained in his class was a foundation I have used in all of my other classes. His classes are tough, so reading, additional research, and note taking are a MUST. I would highly recommend this class to anyone who wants to develop their critical thinking and  foundation for their knowledge']","['Tough grader', 'Tests are tough', 'Respected']"
310,Psychology,4375,Regent University,Camden,,Morgante,2115970,0,zero,TEACHER,PROFESSOR,N/A,[],[]
311,Psychology,4375,Regent University,Glen,,Moriarty,488177,0,zero,TEACHER,PROFESSOR,N/A,[],[]
312,Political Science,4375,Regent University,Jeff,,Morrison,533893,11,good,TEACHER,PROFESSOR,3.7,"[""I'm sure he is a great person, all of Regent's professors are. That being said, he is an awful online professor. If you have questions, you'll have to figure it out yourself. He doesn't grade ANYTHING until the week grades are due, and he does not answer emails. Your entire grade primarily based off of one final research paper."", ""He's super kind and seems like a very relaxed person, which makes his lectures quite dry. I never received homework feedback from him during the semester. Grades weren't submitted until finals week. Take if you want an easy but dry class. Lectures seemed unrelated to homework."", ""One of the best professors I've ever had, bar none. Deeply knowledgeable and thoughtful, not arrogant in the least. An easy grader, assigns reasonable work."", ""Dr. Morrison's snarky humor and impressive knowledge base provide a solid foundation for all of his classes. He can inform you on just about anything regarding American history or the development of Western political thought. Be on time and be willing to talk, otherwise your grade will feel it! Challenging - yes; rewarding - definitely! Go for it!"", 'Very interesting and engaging class for anyone interested in American politics and history. Dr. Morrison is a fountain of wisdom on any of these topics concerning Western political thinking and American history. He covers challenging topics with a dry but entertaining sense of humor. Be ready to talk in class - he loves to pick on the quiet ones!', ""A Professor's professor.  Does not provide much feedback for papers at all.  Grades are based on your participation during the lecture...which he expects to read BEFORE the class...very interacive, very prepared for lecture.  Thoroughly enjoyed his class.  Highly recommend his courses."", 'One of the harder but best classs I ever took.  His classes are for people who are serious about learning and not necessarily getting an A.  A good man who cares about where we have gone as a people and where we are going.', 'no help at all. very arrogant. Assigns papers to be completed during breaks. do not take if you can help it!', 'No Comments', 'No Comments', 'No Comments']","['Hilarious', 'Participation matters', 'Tests? Not many', 'Respected', 'Get ready to read']"
313,Accounting,4375,Regent University,James,,Moten,1835826,4,good,TEACHER,PROFESSOR,3.6,"[""Now that I am a Senior at Regent University, I recently took the time to reflect back on the professors who helped me get to where I am at now in my academic career. He is one of the best professors I've had since attending, and I am truly so thankful for him."", 'He is very accessible and helpful when you have difficulty. I was afraid of Accounting, however I read and followed the Syllabus, did all of the Homework and I made an A in the class. As long as you study and follow the expectations of the class you will do well. I would take this Instructor again!', 'I had no problems with Dr. Moten.  If you worked in his class, you got a good grade.  If you did not, well, then your grade probably reflected as much.  It was microeconomics, so the it was difficult, but not impossible!', 'The professor is not very helpful and is very short.  He did not use the Connect that came with the book which made it more challenging.  When asking question, he would respond single sentences and no elaboration.  Worst class EVER and I have taken MANY online classes with ease.']","['Clear grading criteria', 'Tough grader', 'Get ready to read', 'Participation matters', 'Would take again', 'Respected', 'Inspirational', 'Caring']"
314,Law,4375,Regent University,Anthony,,Mulford,2274564,2,good,TEACHER,PROFESSOR,4.5,"['Not a bad professor.', 'Not a bad professor.', 'One of the greatest professors I have had at Regent. He applies real-world concepts that to course material. I learned more in this course than any other course. Hilarious, caring, and wants to see his students succeed. Expectations are clear, accessible outside of class and very involved via email. I cannot recommend him enough!']","['Group projects', 'Amazing lectures', 'Gives good feedback', 'Gives good feedback', 'Group projects', 'Amazing lectures']"
315,Science,4375,Regent University,John,,Munday,1509558,6,good,TEACHER,PROFESSOR,3.5,"['Dr. Munday is very nice, and very knowledgeable; he obviously loves science.  His class is hard.  The labs are murder.  Particularly if you are taking this class online.  He tells great stories, and really does try to help you if you find yourself struggling.', 'Read all power points and participated in blackboard ""discussions"". Labs are impossible online, as they take place only in your head. Ex: geology segment had a rock lab but we had no real materials nor were we intended to have them.', 'He is very nice and loves science. However, his quizzes are incredibly hard and the labs are very difficult. He is happy to help you, but you have to retain so much information in this course that it is exhausting. This is one the toughest classes I have ever taken and its a 101! Hopefully the course will be revised/easier to handle in the future.', ""Dr. Munday's course is hard, and it takes a lot of work.  He is always available to help - by phone, even late at night and weekends.  If I need something explained, he takes all the time I need.  I like the way to tries to share his own experiences because it helps me relate the text to the real world."", 'Very disappointed in Dr. Munday. Very nice man, but lectures are long, disjointed, and mostly just stories of his lifetime or pictures of things. Loads of reading, difficult quizzes made harder by the fact that his lectures were so uninformative. Labs are near impossible due to no explanations. Would NOT recommend.', ""He's a GREAT Doctor! Tough but fair and understanding when it comes to late work.""]","['Tough grader', 'Get ready to read', 'Gives good feedback']"
316,International Studies,4375,Regent University,Almarie,,Munley,1655471,1,good,TEACHER,PROFESSOR,3.5,"[""Great professor, you will learn a lot in this class with her. I'd love to take more classes with her if I get the chance, however be forewarned there is a lot of writing involved and she expects you to do it. With that said she isn't stickler when it comes to papers and what not. Amazing professor, very very smart and a bit disorganized :P""]",[]
